,BUYER_STATE,BUYER_COUNTY,MONTH,YEAR,MME_monthly
1372,OK,CIMARRON,8,2012,1433041.4000000001
1373,OK,CIMARRON,9,2012,1683617.375
1374,OK,CIMARRON,10,2012,1030222.7999999999
1375,OK,CIMARRON,11,2012,2312585.8
1376,OK,CIMARRON,12,2012,1266327.1
1377,OK,CIMARRON,1,2013,22773.2
1378,OK,CIMARRON,2,2013,873183.35
1379,OK,CIMARRON,3,2013,597983.975
1380,OK,CIMARRON,4,2013,1141856.0999999999
1381,OK,CIMARRON,5,2013,856339.8750000001
1382,OK,CIMARRON,6,2013,914909.0499999999
1383,OK,CIMARRON,7,2013,482571.575
1384,OK,CIMARRON,8,2013,626026.9500000001
1385,OK,CIMARRON,9,2013,538051.7
1386,OK,CIMARRON,10,2013,1824517.7999999998
1387,OK,CIMARRON,11,2013,798744.35
1388,OK,CIMARRON,12,2013,1030858.325
1389,OK,CIMARRON,1,2014,106457.7375
1390,OK,CIMARRON,2,2014,212185.5
1391,OK,CIMARRON,3,2014,358033.98
1392,OK,CIMARRON,4,2014,440470.725
1393,OK,CIMARRON,5,2014,188930.3625
1394,OK,CIMARRON,6,2014,279446.31
1395,OK,CIMARRON,7,2014,532941.975
1396,OK,CIMARRON,8,2014,234437.55000000002
1397,OK,CIMARRON,9,2014,511425.44999999995
1398,OK,CIMARRON,10,2014,244435.475
1399,OK,CIMARRON,11,2014,330446.875
1400,OK,CIMARRON,12,2014,260217.72499999998
1401,OK,CLEVELAND,1,2006,163723537.98000002
1402,OK,CLEVELAND,2,2006,5704049834.8
1403,OK,CLEVELAND,3,2006,8513822026.933999
1404,OK,CLEVELAND,4,2006,5961843088.844999
1405,OK,CLEVELAND,5,2006,9190423945.02
1406,OK,CLEVELAND,6,2006,8275621221.1
1407,OK,CLEVELAND,7,2006,7243504035.328
1408,OK,CLEVELAND,8,2006,9050488760.49
1409,OK,CLEVELAND,9,2006,7771403346.36
1410,OK,CLEVELAND,10,2006,13558842153.249998
1411,OK,CLEVELAND,11,2006,13632976179.208975
1412,OK,CLEVELAND,12,2006,11819803703.635263
1413,OK,CLEVELAND,1,2007,217524466.58495
1414,OK,CLEVELAND,2,2007,7731681253.714687
1415,OK,CLEVELAND,3,2007,9292437414.566662
1416,OK,CLEVELAND,4,2007,8122417644.03705
1417,OK,CLEVELAND,5,2007,10940086428.08235
1418,OK,CLEVELAND,6,2007,9116101502.48835
1419,OK,CLEVELAND,7,2007,9691204407.17865
1420,OK,CLEVELAND,8,2007,10347044892.187275
1421,OK,CLEVELAND,9,2007,8067231840.74535
1422,OK,CLEVELAND,10,2007,18620587360.588722
1423,OK,CLEVELAND,11,2007,16915720166.774324
1424,OK,CLEVELAND,12,2007,15276292752.0429
1425,OK,CLEVELAND,1,2008,309639110.229
1426,OK,CLEVELAND,2,2008,9839435258.617552
1427,OK,CLEVELAND,3,2008,8978254937.036661
1428,OK,CLEVELAND,4,2008,11718405434.974
1429,OK,CLEVELAND,5,2008,11407530993.501
1430,OK,CLEVELAND,6,2008,10067300195.743986
1431,OK,CLEVELAND,7,2008,12896334202.149601
1432,OK,CLEVELAND,8,2008,9683057073.539999
1433,OK,CLEVELAND,9,2008,10599121573.715199
1434,OK,CLEVELAND,10,2008,22964347717.472
1435,OK,CLEVELAND,11,2008,15290355363.422874
1436,OK,CLEVELAND,12,2008,19716244986.504
1437,OK,CLEVELAND,1,2009,145932488.975
1438,OK,CLEVELAND,2,2009,9969828299.7548
1439,OK,CLEVELAND,3,2009,12848253505.574999
1440,OK,CLEVELAND,4,2009,12492973553.006649
1441,OK,CLEVELAND,5,2009,12473520895.499998
1442,OK,CLEVELAND,6,2009,14070013582.590002
1443,OK,CLEVELAND,7,2009,12741429246.467424
1444,OK,CLEVELAND,8,2009,12079515279.181898
1445,OK,CLEVELAND,9,2009,12789664645.675137
1446,OK,CLEVELAND,10,2009,23142877405.32075
1447,OK,CLEVELAND,11,2009,19040740834.9125
1448,OK,CLEVELAND,12,2009,24726556871.46286
1449,OK,CLEVELAND,1,2010,15561373.694999998
1450,OK,CLEVELAND,2,2010,11170747384.118174
1451,OK,CLEVELAND,3,2010,15255312916.217499
1452,OK,CLEVELAND,4,2010,15255005580.09
1453,OK,CLEVELAND,5,2010,12175103208.99
1454,OK,CLEVELAND,6,2010,16835724148.05
1455,OK,CLEVELAND,7,2010,14675190382.8
1456,OK,CLEVELAND,8,2010,16182596926.540236
1457,OK,CLEVELAND,9,2010,14860796684.988712
1458,OK,CLEVELAND,10,2010,23466148889.58
1459,OK,CLEVELAND,11,2010,27096488063.559452
1460,OK,CLEVELAND,12,2010,26753992198.78
1461,OK,CLEVELAND,1,2011,255812099.66788754
1462,OK,CLEVELAND,2,2011,14139624263.537498
1463,OK,CLEVELAND,3,2011,19649078292.28019
1464,OK,CLEVELAND,4,2011,14918721336.6171
1465,OK,CLEVELAND,5,2011,15864230945.862024
1466,OK,CLEVELAND,6,2011,17684221629.51755
1467,OK,CLEVELAND,7,2011,14760404927.955976
1468,OK,CLEVELAND,8,2011,18384510620.33325
1469,OK,CLEVELAND,9,2011,17942413313.84985
1470,OK,CLEVELAND,10,2011,27566080713.934948
1471,OK,CLEVELAND,11,2011,31219299881.88915
1472,OK,CLEVELAND,12,2011,31598167244.61855
1473,OK,CLEVELAND,1,2012,611241463.921425
1474,OK,CLEVELAND,2,2012,16978399651.447199
1475,OK,CLEVELAND,3,2012,18100727917.500862
1476,OK,CLEVELAND,4,2012,16542229275.702002
1477,OK,CLEVELAND,5,2012,19173904985.518
1478,OK,CLEVELAND,6,2012,17540937363.5034
1479,OK,CLEVELAND,7,2012,18777015556.30269
1480,OK,CLEVELAND,8,2012,21387696396.437035
1481,OK,CLEVELAND,9,2012,16387629132.002874
1482,OK,CLEVELAND,10,2012,30562837068.44479
1483,OK,CLEVELAND,11,2012,34315289470.999626
1484,OK,CLEVELAND,12,2012,27902840477.094654
1485,OK,CLEVELAND,1,2013,237744448.41289997
1486,OK,CLEVELAND,2,2013,15017956707.140774
1487,OK,CLEVELAND,3,2013,17776587696.473213
1488,OK,CLEVELAND,4,2013,18352791935.3133
1489,OK,CLEVELAND,5,2013,17988886039.722862
1490,OK,CLEVELAND,6,2013,17367186543.312
1491,OK,CLEVELAND,7,2013,21476775990.767174
1492,OK,CLEVELAND,8,2013,19086133036.30735
1493,OK,CLEVELAND,9,2013,18752663470.691372
1494,OK,CLEVELAND,10,2013,36063722002.74436
1495,OK,CLEVELAND,11,2013,29506027888.228985
1496,OK,CLEVELAND,12,2013,27644962835.84212
1497,OK,CLEVELAND,1,2014,367133948.3625
1498,OK,CLEVELAND,2,2014,13026273857.31665
1499,OK,CLEVELAND,3,2014,14232508618.521376
1500,OK,CLEVELAND,4,2014,15461166159.2892
1501,OK,CLEVELAND,5,2014,15399265087.094398
1502,OK,CLEVELAND,6,2014,14472778784.9233
1503,OK,CLEVELAND,7,2014,17375179435.94125
1504,OK,CLEVELAND,8,2014,18049406800.171375
1505,OK,CLEVELAND,9,2014,17757409155.81446
1506,OK,CLEVELAND,10,2014,28072294888.784126
1507,OK,CLEVELAND,11,2014,20462013693.289913
1508,OK,CLEVELAND,12,2014,29419293811.78283
1509,OK,COAL,1,2006,182529.75
1510,OK,COAL,2,2006,2178236.775
1511,OK,COAL,3,2006,1550606.55
1512,OK,COAL,4,2006,941499.1250000001
1513,OK,COAL,5,2006,774832.8
1514,OK,COAL,6,2006,1724174.55
1515,OK,COAL,7,2006,1042463.4000000001
1516,OK,COAL,8,2006,1108886.15
1517,OK,COAL,9,2006,668967.0
1518,OK,COAL,10,2006,4082157.45
1519,OK,COAL,11,2006,2403942.4
1520,OK,COAL,12,2006,1434343.9500000002
1521,OK,COAL,1,2007,15437.699999999999
1522,OK,COAL,2,2007,639370.7999999999
1523,OK,COAL,3,2007,2086351.2499999998
1524,OK,COAL,4,2007,1925136.8499999999
1525,OK,COAL,5,2007,1422777.475
1526,OK,COAL,6,2007,1598836.7000000002
1527,OK,COAL,7,2007,762501.3
1528,OK,COAL,8,2007,3452389.1999999997
1529,OK,COAL,9,2007,664092.825
1530,OK,COAL,10,2007,5735891.249999999
1531,OK,COAL,11,2007,2414222.725
1532,OK,COAL,12,2007,3718521.0000000005
1533,OK,COAL,1,2008,5448.599999999999
1534,OK,COAL,2,2008,2041181.7999999998
1535,OK,COAL,3,2008,2111382.9
1536,OK,COAL,4,2008,1110827.5000000002
1537,OK,COAL,5,2008,1157989.425
1538,OK,COAL,6,2008,1687335.8250000002
1539,OK,COAL,7,2008,1225598.0
1540,OK,COAL,8,2008,2260238.75
1541,OK,COAL,9,2008,1902273.825
1542,OK,COAL,10,2008,2932033.5500000003
1543,OK,COAL,11,2008,3242227.425
1544,OK,COAL,12,2008,5014748.95
1545,OK,COAL,1,2009,25729.500000000004
1546,OK,COAL,2,2009,1695887.8875
1547,OK,COAL,3,2009,3642829.8075
1548,OK,COAL,4,2009,1031679.45
1549,OK,COAL,5,2009,1276568.0999999999
1550,OK,COAL,6,2009,1176482.475
1551,OK,COAL,7,2009,1346011.8
1552,OK,COAL,8,2009,1527001.5
1553,OK,COAL,9,2009,1740359.25
1554,OK,COAL,10,2009,3281249.1999999997
1555,OK,COAL,11,2009,2446133.4
1556,OK,COAL,12,2009,3746863.125
1557,OK,COAL,1,2010,8475.6
1558,OK,COAL,2,2010,779755.2000000001
1559,OK,COAL,3,2010,4121836.8749999995
1560,OK,COAL,4,2010,1283709.525
1561,OK,COAL,5,2010,667626.8624999999
1562,OK,COAL,6,2010,1465815.5625
1563,OK,COAL,7,2010,1015586.25
1564,OK,COAL,8,2010,2070422.2500000005
1565,OK,COAL,9,2010,1164337.2000000002
1566,OK,COAL,10,2010,4052018.05
1567,OK,COAL,11,2010,3017514.25
1568,OK,COAL,12,2010,8598428.8
1569,OK,COAL,1,2011,6356.7
1570,OK,COAL,2,2011,2649134.0625
1571,OK,COAL,3,2011,2809850.8800000004
1572,OK,COAL,4,2011,5403178.4625
1573,OK,COAL,5,2011,2418117.9375
1574,OK,COAL,6,2011,3893065.9250000007
1575,OK,COAL,7,2011,2659129.7624999997
1576,OK,COAL,8,2011,5715869.4375
1577,OK,COAL,9,2011,6220010.475
1578,OK,COAL,10,2011,6369280.149999999
1579,OK,COAL,11,2011,6421370.3125
1580,OK,COAL,12,2011,6490444.95
1581,OK,COAL,1,2012,54116.79
1582,OK,COAL,2,2012,3244962.5999999996
1583,OK,COAL,3,2012,3783600.225
1584,OK,COAL,4,2012,3409253.7600000007
1585,OK,COAL,5,2012,4690038.100000001
1586,OK,COAL,6,2012,3758416.3200000003
1587,OK,COAL,7,2012,4911656.4
1588,OK,COAL,8,2012,4145370.6000000006
1589,OK,COAL,9,2012,3880599.7725
1590,OK,COAL,10,2012,7065962.9625
1591,OK,COAL,11,2012,9816289.162500001
1592,OK,COAL,12,2012,6042401.8149999995
1593,OK,COAL,1,2013,21678.125
1594,OK,COAL,2,2013,3687943.0500000003
1595,OK,COAL,3,2013,5309130.0
1596,OK,COAL,4,2013,3847168.8
1597,OK,COAL,5,2013,4127068.1725
1598,OK,COAL,6,2013,3736322.46
1599,OK,COAL,7,2013,6606846.68
1600,OK,COAL,8,2013,5762567.04
1601,OK,COAL,9,2013,4718432.93
1602,OK,COAL,10,2013,6011139.68
1603,OK,COAL,11,2013,5871807.1125
1604,OK,COAL,12,2013,6020392.56
1605,OK,COAL,1,2014,129858.29999999999
1606,OK,COAL,2,2014,4062037.2224999997
1607,OK,COAL,3,2014,4309238.01
1608,OK,COAL,4,2014,5696752.32
1609,OK,COAL,5,2014,7126034.61
1610,OK,COAL,6,2014,3979976.9099999997
1611,OK,COAL,7,2014,6882401.084999999
1612,OK,COAL,8,2014,4589993.024999999
1613,OK,COAL,9,2014,5383620.774999999
1614,OK,COAL,10,2014,6418820.079999999
1615,OK,COAL,11,2014,5154096.78
1616,OK,COAL,12,2014,3868607.1374999997
1617,OK,COMANCHE,1,2006,43356143.12
1618,OK,COMANCHE,2,2006,1996396543.2524998
1619,OK,COMANCHE,3,2006,2469449319.84
1620,OK,COMANCHE,4,2006,1864244443.412
1621,OK,COMANCHE,5,2006,1962795723.28
1622,OK,COMANCHE,6,2006,2715020302.09
1623,OK,COMANCHE,7,2006,2421386672.085
1624,OK,COMANCHE,8,2006,2675573204.75
1625,OK,COMANCHE,9,2006,2127534482.4222374
1626,OK,COMANCHE,10,2006,4384918107.4658375
1627,OK,COMANCHE,11,2006,3949316725.3574376
1628,OK,COMANCHE,12,2006,3956509092.4962378
1629,OK,COMANCHE,1,2007,34535872.025000006
1630,OK,COMANCHE,2,2007,2297079538.8055124
1631,OK,COMANCHE,3,2007,2697555089.617812
1632,OK,COMANCHE,4,2007,2073247849.0967999
1633,OK,COMANCHE,5,2007,3217456316.6191874
1634,OK,COMANCHE,6,2007,2637545576.150025
1635,OK,COMANCHE,7,2007,2714581491.4432626
1636,OK,COMANCHE,8,2007,2944714706.7285376
1637,OK,COMANCHE,9,2007,2116019477.2184875
1638,OK,COMANCHE,10,2007,4894010925.585
1639,OK,COMANCHE,11,2007,4513723564.789725
1640,OK,COMANCHE,12,2007,3822625059.990038
1641,OK,COMANCHE,1,2008,62290834.794999994
1642,OK,COMANCHE,2,2008,2613877835.4800005
1643,OK,COMANCHE,3,2008,2906371278.4936624
1644,OK,COMANCHE,4,2008,3375630845.5894995
1645,OK,COMANCHE,5,2008,3218504436.3599997
1646,OK,COMANCHE,6,2008,3116140920.0252123
1647,OK,COMANCHE,7,2008,3884783942.6600623
1648,OK,COMANCHE,8,2008,2990231399.3130255
1649,OK,COMANCHE,9,2008,3553828296.9893875
1650,OK,COMANCHE,10,2008,6250370712.05805
1651,OK,COMANCHE,11,2008,5014204199.724025
1652,OK,COMANCHE,12,2008,5913530613.790712
1653,OK,COMANCHE,1,2009,17805033.025000002
1654,OK,COMANCHE,2,2009,3268976851.266575
1655,OK,COMANCHE,3,2009,3933353187.7188377
1656,OK,COMANCHE,4,2009,3561649601.9661
1657,OK,COMANCHE,5,2009,3703481998.3675747
1658,OK,COMANCHE,6,2009,4071453155.5416746
1659,OK,COMANCHE,7,2009,4901150525.596462
1660,OK,COMANCHE,8,2009,3938379937.4453998
1661,OK,COMANCHE,9,2009,3909780205.671462
1662,OK,COMANCHE,10,2009,6865220430.176063
1663,OK,COMANCHE,11,2009,6714860197.819938
1664,OK,COMANCHE,12,2009,8169263522.826674
1665,OK,COMANCHE,1,2010,4121694.375
1666,OK,COMANCHE,2,2010,3882450748.166487
1667,OK,COMANCHE,3,2010,4651790362.867125
1668,OK,COMANCHE,4,2010,4384099168.406924
1669,OK,COMANCHE,5,2010,3642807542.7443376
1670,OK,COMANCHE,6,2010,4644589910.78385
1671,OK,COMANCHE,7,2010,4512074790.630113
1672,OK,COMANCHE,8,2010,4679695180.121799
1673,OK,COMANCHE,9,2010,4737003652.7535
1674,OK,COMANCHE,10,2010,6495447574.59525
1675,OK,COMANCHE,11,2010,8109881039.525849
1676,OK,COMANCHE,12,2010,8321803018.300425
1677,OK,COMANCHE,1,2011,152695856.88
1678,OK,COMANCHE,2,2011,3351570898.5950627
1679,OK,COMANCHE,3,2011,4991377936.710137
1680,OK,COMANCHE,4,2011,4413515802.004462
1681,OK,COMANCHE,5,2011,4409732411.1901
1682,OK,COMANCHE,6,2011,4425224185.957399
1683,OK,COMANCHE,7,2011,3987334243.8172503
1684,OK,COMANCHE,8,2011,5154306708.671625
1685,OK,COMANCHE,9,2011,4900143906.020187
1686,OK,COMANCHE,10,2011,6794531991.464312
1687,OK,COMANCHE,11,2011,7505910435.632501
1688,OK,COMANCHE,12,2011,8487787475.827274
1689,OK,COMANCHE,1,2012,129400271.0
1690,OK,COMANCHE,2,2012,3840615667.294875
1691,OK,COMANCHE,3,2012,5436253416.66485
1692,OK,COMANCHE,4,2012,4321023532.945225
1693,OK,COMANCHE,5,2012,5103309956.192062
1694,OK,COMANCHE,6,2012,4457183192.197576
1695,OK,COMANCHE,7,2012,4015589253.247975
1696,OK,COMANCHE,8,2012,4881495496.516649
1697,OK,COMANCHE,9,2012,3930281630.4444747
1698,OK,COMANCHE,10,2012,7230898060.515999
1699,OK,COMANCHE,11,2012,8242586663.408701
1700,OK,COMANCHE,12,2012,6640418810.296811
1701,OK,COMANCHE,1,2013,70298167.3
1702,OK,COMANCHE,2,2013,3393614517.034113
1703,OK,COMANCHE,3,2013,3794497099.9999995
1704,OK,COMANCHE,4,2013,4328111249.578812
1705,OK,COMANCHE,5,2013,4676392057.48775
1706,OK,COMANCHE,6,2013,3813552003.3975
1707,OK,COMANCHE,7,2013,4960846020.793426
1708,OK,COMANCHE,8,2013,4222336904.7258005
1709,OK,COMANCHE,9,2013,4131563333.2060876
1710,OK,COMANCHE,10,2013,8142229440.792288
1711,OK,COMANCHE,11,2013,6810570960.52635
1712,OK,COMANCHE,12,2013,6516328396.744949
1713,OK,COMANCHE,1,2014,72450756.0625
1714,OK,COMANCHE,2,2014,3127544370.353825
1715,OK,COMANCHE,3,2014,3487323073.434525
1716,OK,COMANCHE,4,2014,3765172585.1274004
1717,OK,COMANCHE,5,2014,3451167846.209075
1718,OK,COMANCHE,6,2014,3519842702.1156
1719,OK,COMANCHE,7,2014,3905374343.8826246
1720,OK,COMANCHE,8,2014,3888988302.556463
1721,OK,COMANCHE,9,2014,4508194160.1771755
1722,OK,COMANCHE,10,2014,5574781201.289886
1723,OK,COMANCHE,11,2014,5260998308.047313
1724,OK,COMANCHE,12,2014,5766149962.361987
1725,OK,COTTON,1,2006,239593.005
1726,OK,COTTON,2,2006,1749819.82
1727,OK,COTTON,3,2006,3705765.9299999997
1728,OK,COTTON,4,2006,4153897.8249999997
1729,OK,COTTON,5,2006,3187449.2650000006
1730,OK,COTTON,6,2006,1693064.68
1731,OK,COTTON,7,2006,3332712.8025
1732,OK,COTTON,8,2006,2607248.0199999996
1733,OK,COTTON,9,2006,1562055.2925000002
1734,OK,COTTON,10,2006,5914688.359999999
1735,OK,COTTON,11,2006,6977100.1275
1736,OK,COTTON,12,2006,4017187.02
1737,OK,COTTON,1,2007,86251.59000000001
1738,OK,COTTON,2,2007,3663131.265
1739,OK,COTTON,3,2007,2735581.955
1740,OK,COTTON,4,2007,3092416.08
1741,OK,COTTON,5,2007,3623286.825
1742,OK,COTTON,6,2007,6236956.1975
1743,OK,COTTON,7,2007,4074037.7123875
1744,OK,COTTON,8,2007,4059263.7675000005
1745,OK,COTTON,9,2007,2449929.905
1746,OK,COTTON,10,2007,4122001.125
1747,OK,COTTON,11,2007,6720650.140000001
1748,OK,COTTON,12,2007,4447904.475000001
1749,OK,COTTON,1,2008,89622.505
1750,OK,COTTON,2,2008,2870133.595
1751,OK,COTTON,3,2008,5100457.68
1752,OK,COTTON,4,2008,4362006.9675
1753,OK,COTTON,5,2008,2795203.95
1754,OK,COTTON,6,2008,3587459.6375
1755,OK,COTTON,7,2008,3929174.48
1756,OK,COTTON,8,2008,2929850.4074999997
1757,OK,COTTON,9,2008,4980634.92
1758,OK,COTTON,10,2008,5232999.78
1759,OK,COTTON,11,2008,5133779.82
1760,OK,COTTON,12,2008,8468296.33
1761,OK,COTTON,1,2009,38648.7675
1762,OK,COTTON,2,2009,2337547.4225000003
1763,OK,COTTON,3,2009,5432935.2
1764,OK,COTTON,4,2009,3216913.1225
1765,OK,COTTON,5,2009,4191702.1599999997
1766,OK,COTTON,6,2009,4396777.62
1767,OK,COTTON,7,2009,3177956.6624999996
1768,OK,COTTON,8,2009,4776669.9399999995
1769,OK,COTTON,9,2009,4155532.8149999995
1770,OK,COTTON,10,2009,4831400.977500001
1771,OK,COTTON,11,2009,5585973.67
1772,OK,COTTON,12,2009,8267740.56
1773,OK,COTTON,1,2010,6326.43
1774,OK,COTTON,2,2010,4432649.32
1775,OK,COTTON,3,2010,4209993.757499999
1776,OK,COTTON,4,2010,3717942.87
1777,OK,COTTON,5,2010,4414373.34
1778,OK,COTTON,6,2010,4060979.6174999997
1779,OK,COTTON,7,2010,1574545.7999999998
1780,OK,COTTON,8,2010,1187928.6
1781,OK,COTTON,9,2010,1281806.33
1782,OK,COTTON,10,2010,6159320.535
1783,OK,COTTON,11,2010,5720275.16
1784,OK,COTTON,12,2010,1846884.39
1785,OK,COTTON,1,2011,161003.375
1786,OK,COTTON,2,2011,6247736.04
1787,OK,COTTON,3,2011,6039418.350000001
1788,OK,COTTON,4,2011,6633233.621575001
1789,OK,COTTON,5,2011,6709074.43
1790,OK,COTTON,6,2011,6233426.507499999
1791,OK,COTTON,7,2011,3468639.8281500004
1792,OK,COTTON,8,2011,8485561.6733625
1793,OK,COTTON,9,2011,6164904.1875
1794,OK,COTTON,10,2011,8771428.411162501
1795,OK,COTTON,11,2011,13914140.30835
1796,OK,COTTON,12,2011,15064219.3078
1797,OK,COTTON,1,2012,354038.85000000003
1798,OK,COTTON,2,2012,8002581.0624375
1799,OK,COTTON,3,2012,13466341.109925002
1800,OK,COTTON,4,2012,5090586.930000001
1801,OK,COTTON,5,2012,7729434.2234375
1802,OK,COTTON,6,2012,8363864.67
1803,OK,COTTON,7,2012,10346755.6923625
1804,OK,COTTON,8,2012,7732332.139950001
1805,OK,COTTON,9,2012,5505437.144199999
1806,OK,COTTON,10,2012,15730900.019475002
1807,OK,COTTON,11,2012,13921394.24
1808,OK,COTTON,12,2012,14687897.665474998
1809,OK,COTTON,1,2013,125650.76999999997
1810,OK,COTTON,2,2013,7306643.09
1811,OK,COTTON,3,2013,10418209.371237502
1812,OK,COTTON,4,2013,13835662.3972875
1813,OK,COTTON,5,2013,9617027.6675
1814,OK,COTTON,6,2013,10278147.8361625
1815,OK,COTTON,7,2013,13113538.1113875
1816,OK,COTTON,8,2013,12063630.146924999
1817,OK,COTTON,9,2013,9853662.4480625
1818,OK,COTTON,10,2013,14396992.522825
1819,OK,COTTON,11,2013,21091340.774562497
1820,OK,COTTON,12,2013,19125644.8246375
1821,OK,COTTON,1,2014,171025.75
1822,OK,COTTON,2,2014,10279191.591625
1823,OK,COTTON,3,2014,6267182.68
1824,OK,COTTON,4,2014,8399691.0036
1825,OK,COTTON,5,2014,5859366.249999999
1826,OK,COTTON,6,2014,1424085.5475
1827,OK,COTTON,7,2014,5774488.142499999
1828,OK,COTTON,8,2014,5639198.5649999995
1829,OK,COTTON,9,2014,7142194.675
1830,OK,COTTON,10,2014,9985232.5
1831,OK,COTTON,11,2014,8303875.038450001
1832,OK,COTTON,12,2014,4632600.0
1833,OK,CRAIG,1,2006,1633332.375
1834,OK,CRAIG,2,2006,24829590.060000002
1835,OK,CRAIG,3,2006,38418623.511
1836,OK,CRAIG,4,2006,24646609.824
1837,OK,CRAIG,5,2006,32027450.214999996
1838,OK,CRAIG,6,2006,49069135.41
1839,OK,CRAIG,7,2006,32343558.1875
1840,OK,CRAIG,8,2006,40588469.9875
1841,OK,CRAIG,9,2006,27790945.575000003
1842,OK,CRAIG,10,2006,66427074.837500006
1843,OK,CRAIG,11,2006,47958307.39999999
1844,OK,CRAIG,12,2006,53213323.074999996
1845,OK,CRAIG,1,2007,482757.825
1846,OK,CRAIG,2,2007,25090437.75
1847,OK,CRAIG,3,2007,43999392.0375
1848,OK,CRAIG,4,2007,40133806.25
1849,OK,CRAIG,5,2007,49008852.75
1850,OK,CRAIG,6,2007,33662879.25
1851,OK,CRAIG,7,2007,50189644.95
1852,OK,CRAIG,8,2007,43431932.7
1853,OK,CRAIG,9,2007,45577306.800000004
1854,OK,CRAIG,10,2007,111962619.67499998
1855,OK,CRAIG,11,2007,74198677.85
1856,OK,CRAIG,12,2007,80503706.05
1857,OK,CRAIG,1,2008,311810.8
1858,OK,CRAIG,2,2008,55062621.125
1859,OK,CRAIG,3,2008,45889520.075
1860,OK,CRAIG,4,2008,59135480.1375
1861,OK,CRAIG,5,2008,44045681.012499996
1862,OK,CRAIG,6,2008,46911033.129999995
1863,OK,CRAIG,7,2008,71757403.005
1864,OK,CRAIG,8,2008,64932420.3
1865,OK,CRAIG,9,2008,66267354.5
1866,OK,CRAIG,10,2008,118840179.87
1867,OK,CRAIG,11,2008,88060349.13749999
1868,OK,CRAIG,12,2008,115159949.925
1869,OK,CRAIG,1,2009,355646.25
1870,OK,CRAIG,2,2009,52075685.474999994
1871,OK,CRAIG,3,2009,79977426.3225
1872,OK,CRAIG,4,2009,69384595.00500001
1873,OK,CRAIG,5,2009,75858625.7
1874,OK,CRAIG,6,2009,67207218.815
1875,OK,CRAIG,7,2009,76304697.12
1876,OK,CRAIG,8,2009,65154200.550000004
1877,OK,CRAIG,9,2009,55446187.5
1878,OK,CRAIG,10,2009,107054883.44500001
1879,OK,CRAIG,11,2009,110364073.23
1880,OK,CRAIG,12,2009,137949434.385
1881,OK,CRAIG,1,2010,4237.8
1882,OK,CRAIG,2,2010,63946425.9375
1883,OK,CRAIG,3,2010,73834209.3125
1884,OK,CRAIG,4,2010,68990990.45
1885,OK,CRAIG,5,2010,49881547.6875
1886,OK,CRAIG,6,2010,62975669.800000004
1887,OK,CRAIG,7,2010,64315358.400000006
1888,OK,CRAIG,8,2010,67930082.825
1889,OK,CRAIG,9,2010,64335233.03750001
1890,OK,CRAIG,10,2010,84352428.98750001
1891,OK,CRAIG,11,2010,87842318.85
1892,OK,CRAIG,12,2010,137106550.625
1893,OK,CRAIG,1,2011,1610977.4000000001
1894,OK,CRAIG,2,2011,47316073.75
1895,OK,CRAIG,3,2011,86201836.335
1896,OK,CRAIG,4,2011,58792523.81249999
1897,OK,CRAIG,5,2011,55533632.575
1898,OK,CRAIG,6,2011,104491794.95
1899,OK,CRAIG,7,2011,61606333.7575
1900,OK,CRAIG,8,2011,80537055.7425
1901,OK,CRAIG,9,2011,76603559.79
1902,OK,CRAIG,10,2011,96324394.32000001
1903,OK,CRAIG,11,2011,117778030.19999999
1904,OK,CRAIG,12,2011,129045891.60000001
1905,OK,CRAIG,1,2012,3096807.1499999994
1906,OK,CRAIG,2,2012,55829556.315
1907,OK,CRAIG,3,2012,67393340.0575
1908,OK,CRAIG,4,2012,60111486.217499994
1909,OK,CRAIG,5,2012,81443188.56249999
1910,OK,CRAIG,6,2012,64821664.87499999
1911,OK,CRAIG,7,2012,57554322.127500005
1912,OK,CRAIG,8,2012,70473261.6
1913,OK,CRAIG,9,2012,61090173.9525
1914,OK,CRAIG,10,2012,121159701.25
1915,OK,CRAIG,11,2012,121463430.8125
1916,OK,CRAIG,12,2012,111989144.925
1917,OK,CRAIG,1,2013,947937.0
1918,OK,CRAIG,2,2013,44137344.3
1919,OK,CRAIG,3,2013,64642556.16
1920,OK,CRAIG,4,2013,69296006.22
1921,OK,CRAIG,5,2013,54457224.932500005
1922,OK,CRAIG,6,2013,60141466.63999999
1923,OK,CRAIG,7,2013,70001920.7475
1924,OK,CRAIG,8,2013,60945902.615
1925,OK,CRAIG,9,2013,59057389.875
1926,OK,CRAIG,10,2013,144263766.04000002
1927,OK,CRAIG,11,2013,99283109.1875
1928,OK,CRAIG,12,2013,103957089.61
1929,OK,CRAIG,1,2014,1008261.7499999999
1930,OK,CRAIG,2,2014,51999667.87
1931,OK,CRAIG,3,2014,50293396.55
1932,OK,CRAIG,4,2014,53764116.375
1933,OK,CRAIG,5,2014,71932643.835
1934,OK,CRAIG,6,2014,55361995.0625
1935,OK,CRAIG,7,2014,67567526.8125
1936,OK,CRAIG,8,2014,75047637.2625
1937,OK,CRAIG,9,2014,68857297.5
1938,OK,CRAIG,10,2014,85133074.2375
1939,OK,CRAIG,11,2014,71784938.175
1940,OK,CRAIG,12,2014,125310755.22
1941,OK,CREEK,1,2006,37128976.657500006
1942,OK,CREEK,2,2006,740695017.615
1943,OK,CREEK,3,2006,1012271427.984
